Document Count,Mean Posting List Size,Std Dev Posting List Size
68000,512.4133646104102,10354.669716150114
68500,513.6840772396328,10381.998024245839
69000,514.9266911113921,10410.752895104426
69500,516.817103336867,10451.64015433044
70000,518.6725317939475,10490.58388031389
70500,520.2625262866281,10523.61771891597
71000,521.8732890499194,10557.064349295613
71500,523.5660275350475,10590.28087020599
72000,525.7548500660087,10627.206755128926
72500,527.5680864430204,10661.332594165193
73000,528.8657574122636,10690.449189012978
73500,530.0288132405492,10715.255394111731
74000,531.1101764926774,10740.731616231935
74500,532.1371657085729,10764.722309209015
75000,533.4251610647755,10789.470889001264
75500,534.9417102966842,10823.160224837235
76000,536.7871121956077,10861.240938241597
76500,537.725827288085,10887.088867256185
77000,538.7295145004838,10910.74425535253
77500,539.5035548839398,10929.620080043613
78000,540.5763068357562,10954.337949748411
78500,541.7901268138334,10981.491444075158
79000,542.9976529881167,11007.151760174
79500,544.3249808675043,11033.515466305975
80000,545.7704716016217,11065.847992885982
80500,546.8366267194921,11090.456474326342
81000,547.9510829527037,11119.800593437876
81500,549.5054901960784,11158.126683738712
82000,551.5762132604237,11212.62058409763
82500,553.4030191798138,11270.520149602797
83000,555.1433358424592,11319.848337208861
83500,557.7707387735394,11403.507745935516
84000,561.5448864794847,11513.743260285879
84500,562.8031796805997,11556.296687086184
85000,564.0570280264926,11591.319585154532
85500,566.040643944337,11639.720136605114
86000,568.2059415315422,11688.868202650145
86500,570.3993389210247,11752.682972592665
87000,572.1789272842908,11810.609672120825
87500,573.9817634893777,11870.48632961139
88000,576.0072215709262,11932.574561009984
88500,578.270156480247,12003.92941164127
89000,580.3896804004621,12069.33475015045
89500,582.7515528674148,12133.945435654987
90000,587.8582766835164,12266.267530680341
90500,593.2675592268604,12401.78384519005
91000,594.288283277716,12430.917427872171
91500,595.3318978490889,12458.058396680488
92000,597.1437407680945,12519.389121615142
92500,599.5679744787303,12610.419252672904
93000,601.9891619983995,12690.49229534555
93500,605.115762144435,12787.649313303998
94000,608.3936284791112,12887.903152604664
94500,609.3095889172637,12928.350927078302
95000,610.2582325287758,12963.123991957664
95500,610.92771233169,13002.923387069117
96000,611.7815447618408,13046.712847018181
96500,612.6498243265852,13086.645231525867
97000,613.2543357102332,13119.944202035658
97500,613.9683074026909,13170.525584113086
98000,615.1049266143193,13216.956104917792
98500,616.3920435113578,13256.934289788464
99000,617.5465503184151,13294.96132716427
99500,618.8818415898237,13334.994494844233
100000,620.2430851765533,13375.349791045252
100500,621.6341913379601,13417.487764910755
101000,622.7153457738749,13447.144049585404
101500,624.5301627692712,13496.142427922174
102000,626.0241914278201,13543.226498872624
102500,627.8242783172229,13593.559566543365
103000,629.4079292840889,13638.94580096854
103500,630.7293644197541,13675.356117146668
104000,632.1116759037593,13713.770482427037
104500,633.3685613759042,13748.354769290861
105000,634.6657932088656,13784.48198181002
105500,636.5531585207494,13835.970953908383
106000,637.9856447847809,13873.351998000247
106500,639.3762031939826,13912.284636466029
107000,640.890108573731,13956.49758752391
107500,642.0390124961901,13987.40493342447
108000,643.7863412405782,14034.860536835131
108500,646.5431174395707,14127.575705242882
109000,647.0047389281406,14160.953302294123
109500,647.0026165658645,14187.011923795144
110000,647.5313811104825,14226.053494719687
110500,649.3865157302295,14287.37429380607
111000,650.9681442205726,14342.222589564486
111500,652.6376504940649,14393.410146153054
112000,654.2555577851236,14441.63875378381
112500,657.206591690756,14514.175949427623
113000,660.9371910408432,14602.302308348046
113500,664.4644688490413,14685.830570990049
114000,667.4517809228179,14756.190396804152
114500,669.3298296141354,14808.59485884261
115000,670.7383951212356,14868.923632021279
115500,672.4388474923448,14931.01852104007
116000,674.0656948007257,14988.696837669147
116500,676.0318355371987,15054.846919274169
117000,678.0800066447252,15121.95399272972
117500,679.8904143654996,15183.41455217536
118000,681.9819465842235,15252.176838727544
118500,684.8863762972744,15340.61366857871
119000,693.0853959638418,15606.09178851305
119500,698.507605759662,15764.306265431394
120000,699.506672746618,15803.426330306398
120500,700.2418898147399,15835.668674661487
121000,701.039029216387,15865.80302782055
121500,702.0595336463855,15903.214364266907
122000,705.1582505130166,15984.026107226282
122500,706.378050373228,16021.239906048737
123000,708.7644951172757,16081.150086857897
123500,710.6491840089819,16133.107802328428
124000,712.7952321330195,16185.546215656828
124500,715.0657930275596,16246.783806350748
125000,717.4949930611715,16317.042830740676
125500,719.5760982221159,16378.61840322262
126000,721.8909264584432,16443.98500322971
126500,723.5191956124314,16491.80867805651
127000,725.264756987539,16538.76980767077
127500,726.91815285676,16582.41363979075
128000,728.5442678886707,16626.463592749158
128500,730.2434613630505,16669.434277192096
129000,731.4308026202344,16697.38584815909
129500,731.0068150482568,16736.57279700347
130000,728.5682840259577,16832.351743209445
130500,726.9597648883315,16882.4249989657
131000,727.669294955217,16911.68193930849
131500,727.6935871514135,16945.314908146185
132000,728.2730909954859,16990.627946593453
132500,727.9168990255106,17032.489643279958
133000,728.5037559260691,17076.31264084728
133500,729.0531972865814,17119.69798080527
134000,728.6708072220722,17186.6256603065
134500,731.5419745541419,17286.849058742984
135000,734.4331508414901,17386.67663224384
135500,734.6524432713809,17435.76472121622
136000,733.9295181491677,17467.673198346707
136500,730.5570050229466,17467.441567568752
137000,730.1984584877388,17525.195274367667
137500,730.9260983571467,17593.185043356913
138000,731.3773361469491,17616.997700673615
138500,731.524530178692,17645.784999048075
139000,732.1317379079112,17671.969946562407
139500,733.0940793662022,17725.289033410736
140000,733.9656040416131,17789.138691469485
140500,735.1682238883371,17834.67389695495
141000,736.0446691951116,17871.832850159713
141500,737.2710962231556,17918.342670265916
142000,738.789912138546,17971.798925856936
142500,740.4941870128507,18033.43801481838
143000,741.5980357033633,18075.683622084012
143500,742.7139592093097,18124.401801335927
144000,743.8193173009084,18172.29407426328
144500,744.943530844862,18216.43548899783
145000,745.8317549133751,18254.97930706292
145500,747.2455063834958,18306.2438090684
146000,748.6616001871766,18359.689407193815
146500,749.6122305955234,18400.923647705866
147000,750.4473286007038,18430.67410488609
147500,751.7280157591886,18472.185379246024
148000,752.5481278113048,18500.99563360144
148500,753.3064054361698,18531.989317574156
149000,754.1224236575447,18562.83747746829
149500,755.4295454545454,18605.57866879589
150000,756.5367548415948,18646.0466185185
150500,757.4348521045666,18677.570880440013
151000,758.0983921945857,18701.68245223189
151500,759.2859141030592,18742.403242202778
152000,760.6105194560203,18785.037170608666
152500,761.560051391863,18820.737288239496
153000,762.9145238441594,18867.84872608856
153500,763.8870369420654,18903.823485147586
154000,765.0638446887198,18943.982104951
154500,766.1497137298736,18984.571386413958
155000,767.0199426319508,19027.505554150706
155500,768.3501919092422,19079.81736913718
156000,769.7944538938675,19145.520951427872
156500,771.3930026744058,19210.01294491008
157000,772.755005760514,19271.2268173047
157500,774.4293762575453,19341.432365202472
158000,775.7871881659772,19403.964583262183
158500,777.4128157475852,19470.383277754434
159000,779.849708579648,19552.832854822307
159500,781.3951822214851,19615.029160224894
160000,782.5636693614915,19694.315511391775
160500,784.2182015470739,19769.50595988063
161000,786.6540247043191,19853.434946501045
161500,788.5536556603773,19914.95042297745
162000,790.4728938328153,19971.90310808913
162500,793.2227331008518,20054.809879779234
163000,796.5677910079899,20149.08728951912
163500,798.7142146509333,20211.77392924417
164000,800.3387985266795,20260.172130761886
164500,802.3440490637649,20316.724782734593
165000,804.1914155964647,20371.641208470475
165500,806.1052854157009,20425.353577975835
166000,808.7157901579666,20501.73601696812
166500,812.2063274397319,20609.321395042974
167000,812.1221752040973,20636.54544278785
167500,811.4876937836073,20657.961643980805
168000,811.4139742135785,20678.64445992839
168500,811.0349184967807,20700.52377882736
169000,810.896450318848,20733.64525269787
169500,810.7681250647395,20763.910425473576
170000,810.3074725414259,20793.614818763246
170500,810.4685077097308,20820.514213818606
171000,819.0242256733534,21044.431729021595
171500,830.92263465087,21358.746228397675
172000,836.8093386446611,21524.47699885513
172500,841.7679435499838,21669.39908016839
173000,844.4200806202533,21742.7415607612
173500,846.1557760689311,21784.625754551405
174000,847.9102248338891,21825.744710311144
174500,849.1705617283462,21857.449399499423
175000,850.8968171630858,21895.986519002396
175500,852.279747527144,21930.006965553297
176000,853.4578485954811,21958.81401075833
176500,854.5920440956356,21982.80120077291
177000,856.489233474036,22029.779679064817
177500,861.3780202896944,22148.59369339744
178000,863.0074047089197,22186.20420061429
178500,864.653958549469,22224.3028115614
179000,866.2778310142471,22262.959251662513
179500,869.2113311845159,22337.69155392253
180000,874.0395498570534,22458.806670392383
180500,879.8403433884265,22600.285200983744
181000,882.9364145369879,22679.981523440263
181500,885.6735750885001,22745.204046843464
182000,888.4888533392466,22812.870402019696
182500,892.0845483127559,22898.66254487473
183000,895.8249479294533,22992.809529611117
183500,901.813021200434,23150.573282618025
184000,907.1352250318758,23291.108778408274
184500,909.0252552050748,23339.52923854528
185000,910.4001393827562,23368.372939824672
185500,912.1951358585899,23411.158887354068
186000,916.8189053701958,23534.796905746385
186500,921.9299443260923,23668.70704900777
187000,924.6735671690253,23727.52673505706
187500,926.2437139168931,23764.38427941835
188000,926.9964441558236,23781.321888599155
188500,929.0956118190242,23837.93842515169
189000,931.6001298793864,23905.04722907094
189500,933.3470393043533,23954.123684066588
190000,935.861567580838,24024.78433430154
190500,938.5522249764396,24096.310173859543
191000,941.3567327414846,24175.097836140252
191500,943.6901901465894,24236.943941696736
192000,946.3278820948594,24308.884457204073
192500,949.220454419463,24388.74226657931
193000,952.0496709458229,24464.240038870925
193500,954.5045814161605,24530.222948879484
194000,956.8512801830983,24590.68838958989
194500,960.3672102066191,24687.910412705813
195000,962.9639743092238,24762.066170492257
195500,965.3754227019664,24830.26495059898
196000,967.8535213944612,24900.695612256535
196500,970.5953069192451,24978.96962119072
197000,973.1944785421831,25054.64956633253
197500,975.9984161050439,25131.721957676727
198000,979.0255561451164,25217.81380146415
198500,981.5315313888383,25287.66465165746
199000,984.0593010271559,25358.86056563003
199500,986.9175345091113,25438.217128414894
200000,991.9967054984913,25579.32999895553
200500,999.2562029286217,25773.170471436577
201000,1005.7421260621995,25945.533904931588
201500,1007.7024178156505,25995.997733175747
202000,1009.56501492821,26042.294918448748
202500,1011.8821265373681,26102.72444329924
203000,1016.2303616824132,26211.960496247946
203500,1020.9810962136991,26330.89195088369
204000,1025.6859611470568,26455.171708519658
204500,1030.0781652160829,26568.180595879687
205000,1033.4365293693722,26651.97423671081
205500,1035.4480126078038,26708.531082653382
206000,1036.7606813916102,26746.2373657316
206500,1038.0507321554435,26783.753254620155
207000,1039.414529068432,26822.901695661127
207500,1040.8166562393583,26859.551324853364
208000,1042.0372056925185,26891.96512270902
208500,1043.7709371114508,26935.407159528415
209000,1045.5648565387144,26980.32353682481
209500,1048.1222133348117,27048.83109721771
210000,1050.6451679324628,27118.465665083742
210500,1052.9006977057281,27181.8140120825
211000,1054.9906154223852,27240.33430436152
211500,1057.2246675800461,27302.441977549035
212000,1060.052046788257,27371.29948609968
212500,1061.9622874610957,27412.621433006116
213000,1063.1469141766518,27441.651379545638
213500,1064.336229221278,27468.884414900742
214000,1065.3280008869813,27490.365407980484
214500,1066.3695068543054,27513.060489168623
215000,1067.4569457753562,27537.674074853458
215500,1068.8895470852374,27571.639588749287
216000,1070.2532172866295,27605.069198581055
216500,1071.476681106509,27635.850900304493
217000,1072.779339674193,27665.88084234669
217500,1073.8506228666915,27689.817576841036
218000,1075.1437780646388,27719.073497154895
218500,1076.6805363068322,27753.43657781533
219000,1078.238518741437,27787.17850812709
219500,1079.5397201257613,27817.62560005593
220000,1080.880328816593,27848.39808410335
220500,1082.20053694039,27879.991654613874
221000,1083.562306467835,27911.500618128703
221500,1085.1911840406744,27949.733299725372
222000,1086.4616578628506,27979.290113903866
222500,1087.9261271392481,28013.074487356833
223000,1089.623872464778,28053.463571538825
223500,1091.2352638373022,28090.021543764153
224000,1092.5832851565285,28120.65765777246
224500,1094.1697777003428,28157.502655598768
225000,1095.7629859587712,28192.95576381734
225500,1096.9992476498958,28222.673307580022
226000,1098.579658037079,28256.823355020737
226500,1099.9613846409707,28288.121581583287
227000,1101.6552019070095,28327.21095106313
227500,1103.3169611391372,28365.58725280526
228000,1105.1122110381639,28406.791191819946
228500,1106.5339785065455,28440.304875363345
229000,1107.5516626937301,28462.49873664318
229500,1108.7251387887954,28488.34139514162
230000,1109.9994773146645,28516.81381785232
230500,1111.1452669258974,28543.25686487968
231000,1112.2124319915104,28568.953478091353
231500,1113.2573591719397,28592.448391852944
232000,1114.5235247998353,28622.230322291118
232500,1115.6990282804445,28648.74077364424
233000,1116.8617338898084,28676.006413780884
233500,1118.0859579792668,28705.74565605158
234000,1119.7323851082197,28744.931882859215
234500,1121.0763516563582,28778.246737909583
235000,1122.178679189996,28802.875019273193
235500,1123.1803343602253,28825.51535515388
236000,1124.6821835575865,28860.219226402547
236500,1125.9437875680085,28889.690789117678
237000,1127.1225855501264,28918.266425732505
237500,1128.2874452566307,28944.71073693135
238000,1129.673036564215,28977.47298669339
238500,1130.701744660294,29000.572910874056
239000,1131.8707224936843,29025.885432556624
239500,1133.1558948610527,29055.756772633136
240000,1134.815943486628,29092.906715266017
240500,1136.5426424119553,29132.0959546236
241000,1137.8511297130774,29162.002770646315
241500,1139.1435246414458,29191.884465824158
242000,1140.3642008062025,29219.245139575774
242500,1141.7550506450411,29249.31412998179
243000,1143.1469141766518,29279.109093319796
243500,1144.4651582707036,29309.29307284013
244000,1145.441914612223,29332.108208680176
244500,1146.668672933611,29358.917120082693
245000,1147.868061550158,29385.060799060328
245500,1148.944856697104,29407.66546452562
246000,1150.4226306911326,29439.871181094026
246500,1152.0862272414095,29476.688628047414
247000,1153.4941831457738,29507.91854388998
247500,1154.6438374606996,29533.40294391415
248000,1155.572443395554,29552.935346612478
248500,1156.6624799043327,29578.088886748286
249000,1157.778935780979,29603.89872394626
249500,1158.7829351157432,29627.475006347526
250000,1159.9173840390906,29652.389633264196
250500,1161.2854891463599,29682.38228401491
251000,1162.5424048277118,29709.385306355165
251500,1164.012512770153,29742.079243734395
252000,1165.6712942797633,29780.64475330368
252500,1168.2946678176304,29839.443843247846
253000,1171.138139398595,29907.004417978053
253500,1172.741104449953,29953.498983708978
254000,1176.2021049963967,30041.707715508634
254500,1181.2124715888842,30165.375726583996
255000,1183.7851604881564,30222.17899730569
255500,1186.140158864664,30271.224955845733
256000,1188.3694593374566,30322.83713153166
256500,1190.7347213532798,30375.373687883995
257000,1193.0639339199024,30435.520999717486
257500,1195.297415875379,30498.07144193943
258000,1197.4114087953687,30559.425028145557
258500,1199.5791274322687,30619.218985028663
259000,1202.0134472681773,30688.24289874095
259500,1204.417926523113,30755.255221824176
260000,1206.5173476095065,30816.335032216175
260500,1210.6659486342867,30925.722983736316
261000,1215.5172288173849,31061.133041629346
261500,1216.829644177998,31094.31831412438
262000,1217.9247491506362,31122.09567424822
262500,1219.9233711620245,31173.943558299597
263000,1224.1934252520373,31287.854070781777
263500,1227.4150675927172,31373.325757286904
264000,1231.1304416691084,31472.700085050506
264500,1235.0593247855802,31573.904642404603
265000,1237.5893118768363,31639.321419262084
265500,1239.2345986014207,31680.82523849825
266000,1241.3385179494896,31734.78179935253
266500,1243.648406997648,31794.98654258796
267000,1245.6054042495903,31845.76343780409
267500,1247.1519826405113,31887.479340661732
268000,1249.6221618582256,31954.722123816944
268500,1251.6625986964546,32009.748258407068
269000,1253.0324144102763,32049.200253128176
269500,1254.5390152925058,32091.604765041517
270000,1255.9560310760191,32130.089315218484
270500,1257.4981112052649,32173.387908663637
271000,1258.9766454688724,32215.011203457052
271500,1259.9308471462173,32242.494478395365
272000,1261.6237140752826,32289.606575292983
272500,1263.0524506814709,32331.66752787015
273000,1264.7213057630017,32378.702685853244
273500,1266.2325316185031,32423.526145307715
274000,1267.4549183898123,32459.277591488168
274500,1268.608437408431,32493.850425896395
275000,1269.7058865456042,32525.431911908763
275500,1271.013993711937,32561.21203039049
276000,1272.537637303894,32604.73286273802
276500,1273.8207189299205,32641.449823452644
277000,1275.1397232935512,32678.69027691327
277500,1276.6118586215362,32719.86422165241
278000,1277.7757046352685,32752.06165948451
278500,1279.2551258800515,32793.5804862389
279000,1283.6693777668665,32903.83345111825
279500,1286.2697531499712,32962.46735073652
280000,1288.2001409666511,33007.5336780842
280500,1290.8415709070175,33071.10162783637
281000,1293.6835853046225,33141.114968578666
281500,1296.555883773788,33211.000238777786
282000,1299.072566147413,33273.91612959203
282500,1301.164511249614,33327.03099744132
283000,1303.715849244878,33391.972338744556
283500,1306.7164432054867,33467.6662396989
284000,1310.231993094218,33555.93461810436
284500,1312.8489043406641,33621.980451530966
285000,1314.8456890339032,33675.53978335553
285500,1317.4371312494554,33746.04654927044
286000,1319.9501389867823,33814.33763861694
286500,1322.3751455203492,33880.62759584022
287000,1325.0530684005037,33953.743688662216
287500,1327.747020297614,34027.019703166196
288000,1330.0908680536306,34092.50720469097
288500,1332.6465775989736,34163.01363555342
289000,1335.4788352036494,34242.07262913746
289500,1347.2901933143794,34539.24370220554
290000,1355.261493137775,34741.64733379777
290500,1357.2931868758465,34793.60853965041
291000,1358.9215576022998,34835.033077185246
291500,1360.5357366299468,34875.01984448819
292000,1362.2279066452313,34918.148251400526
292500,1365.9097021485536,35009.17612498697
293000,1367.3251973929089,35045.21494313061
293500,1369.7963269475968,35106.587361069585
294000,1371.9788708412857,35161.258577813314
294500,1373.9567755066485,35210.07881041373
295000,1376.5729898393138,35275.5727285419
295500,1379.4548550340141,35348.94079869885
296000,1382.246818351007,35418.58143881961
296500,1385.1061288815326,35491.63826189135
297000,1387.365586714289,35548.002374469375
297500,1389.0894346286955,35593.817808959895
298000,1390.7228104632102,35637.34912324217
298500,1392.2716063070698,35678.86016137395
299000,1393.8732408866645,35721.04460490882
299500,1395.1460588733755,35750.89641383601
300000,1397.368010073572,35804.99087780818
300500,1406.194233038465,36028.50884065449
301000,1412.0990567905537,36180.244551326425
301500,1412.9288910359464,36209.42265305098
302000,1414.544020400567,36255.173869510305
302500,1417.4384300433196,36331.629752659734
303000,1420.4490975758488,36411.462219221445
303500,1422.670225150668,36473.74850437644
304000,1424.9248045869597,36534.309371466814
304500,1429.8323447188982,36660.678900177874
305000,1435.649737469411,36795.49046618014
305500,1441.055254175543,36925.77546026731
306000,1445.422432704263,37030.03629973963
306500,1447.913899470187,37095.46530547733
307000,1450.8299134401407,37171.18497685946
307500,1454.950701269492,37283.25717617368
308000,1459.489954146241,37397.34580026992
308500,1461.166855414149,37437.783305914454
309000,1462.8683387317753,37483.61437480382
309500,1464.264130322877,37520.09218051556
310000,1466.1392085276905,37569.68852212586
310500,1470.913828194914,37693.388365015046
311000,1472.9915182425102,37750.332927904
311500,1474.508065985064,37794.71618730194
312000,1476.395055079947,37848.46531632969
312500,1478.3655471169152,37905.18773526805
313000,1480.9536948309587,37979.6678189176
313500,1482.6756420714178,38028.41320520108
314000,1484.8001520539158,38088.71590396841
314500,1486.8284879346802,38147.870688619914
315000,1488.5248394326488,38197.98477084133
315500,1490.3926950764626,38249.71974704454
316000,1492.3270109526336,38305.856990608045
316500,1494.6463400147302,38369.76454522734
317000,1496.719024954265,38426.71015003813
317500,1497.9774611747748,38462.28171459878
318000,1499.593224097378,38506.09711082667
318500,1500.978435270173,38543.9329763513
319000,1502.511708943463,38584.643292071785
319500,1503.7437891519035,38619.52286029522
320000,1505.406245297812,38663.4282012202
320500,1507.2976692985721,38715.8334404018
321000,1508.6218688376587,38752.83677837096
321500,1509.6780099943771,38782.16871239866
322000,1511.3206991312336,38827.59668614479
322500,1513.0260471525528,38874.082283507414
323000,1514.7470440560382,38920.19012881043
323500,1516.6973255933667,38974.304994577935
324000,1518.2701966405589,39016.21571768912
324500,1519.9567279897997,39063.47946903227
325000,1521.6945141798196,39112.35374954816
325500,1524.0550245107745,39171.787967049255
326000,1527.064234859944,39246.427882494274
326500,1530.5476000031679,39333.0133648654
327000,1534.5634706306278,39432.422567603426
327500,1538.1414893364272,39520.30050562333
328000,1541.8682041007041,39614.51705767765
328500,1545.4655463249678,39705.26989929022
329000,1549.1076810985896,39797.66315056863
329500,1553.0982094067522,39898.928520043046
330000,1556.8284720957306,39992.033490531125
330500,1561.392750512786,40108.17878505257
331000,1565.6510204243255,40215.588230314
331500,1570.0366988461326,40328.73194431359
332000,1573.2039819119195,40408.49829393573
332500,1575.7907357984018,40471.44634530595
333000,1579.5218854685556,40565.51526067202
333500,1583.3974863587048,40667.98589870562
334000,1586.1745610631103,40739.99092959828
334500,1588.124399109851,40789.49021769515
335000,1590.554410751479,40852.82642056799
335500,1593.0878824116385,40918.287756803344
336000,1595.521948824354,40978.19309721973
336500,1598.488584077104,41055.33533367453
337000,1603.1677265563749,41180.85054130838
337500,1605.4775522487348,41240.356482531766
338000,1607.6848049037387,41296.79037346619
338500,1609.5040666502998,41342.39381978129
339000,1611.5557174648177,41393.99420448152
339500,1614.0505420880488,41459.51820290231
340000,1616.2965051357794,41520.78465010976
340500,1619.0833999889128,41592.868559692426
341000,1621.0496471873985,41644.04356475464
341500,1628.5315868251619,41839.76381662327
342000,1639.5145045180604,42128.58088112657
342500,1647.2811651131296,42343.636576244506
343000,1651.778793230433,42474.96416310598
343500,1655.060306800453,42566.92685134553
344000,1656.7911872084644,42608.804960983456
344500,1658.5038845023798,42649.12322945226
345000,1659.8331525053259,42682.52691659563
345500,1661.5118277355846,42720.38407341546
346000,1662.9648929682983,42755.70724475936
346500,1664.1203760166625,42784.163602705215
347000,1665.1952071338628,42807.53234826282
347500,1667.0885951643686,42853.10195320824
348000,1671.5565094122958,42964.09283424778
348500,1673.595172288174,43009.98849850769
349000,1675.3240886664396,43049.71210299028
349500,1676.8679427580362,43086.01437801129
350000,1679.8179154358484,43160.73838381987
350500,1683.8093940809845,43260.210372597074
351000,1690.2226481139771,43418.616239850235
351500,1693.345138630406,43499.08986866709
352000,1696.1371019473988,43565.70627579351
352500,1698.9917875046526,43634.060418775305
353000,1702.3453366172755,43714.304434975274
353500,1705.843717084683,43801.74107724568
354000,1711.760578438438,43956.67414828494
354500,1717.3595203966072,44104.45292579422
355000,1719.6335500629598,44163.3825723497
355500,1721.0219923814652,44192.91472516254
356000,1722.6717773677249,44230.21959961633
356500,1727.070443728172,44348.41747434137
357000,1731.9689239809616,44476.56873563855
357500,1735.258103602569,44550.0172670676
358000,1736.8829264043209,44588.01663726356
358500,1737.4519248283455,44600.46452653691
359000,1739.6243317943154,44659.0248536302
359500,1742.080255957425,44724.667944319175
360000,1743.9397486358705,44776.3966065414
360500,1746.1390184602958,44838.30375786885
361000,1749.0363424697673,44915.61049853719
