Document Count,Mean Posting List Size,Std Dev Posting List Size
96500,15771.144533333334,108397.42658610262
97000,15849.995733333333,108922.03483393425
97500,15934.123733333334,109518.79015156266
98000,16017.256533333333,110075.83220067303
98500,16091.467733333333,110589.56274937047
99000,16180.562133333333,111205.4152906821
99500,16259.856,111739.8539126427
100000,16341.761066666666,112321.0120586336
100500,16425.341866666666,112877.505211722
101000,16503.720533333333,113428.02471594879
101500,16587.341866666666,113998.8568646028
102000,16666.048,114534.65436264708
102500,16750.705066666666,115129.92586955176
103000,16829.84,115655.79905369092
103500,16913.762133333334,116251.53867326122
104000,16998.738133333332,116820.86085739866
104500,17070.978133333334,117321.67855334292
105000,17161.034666666666,117944.98681275829
105500,17239.506133333332,118472.84706587739
106000,17322.359466666665,119060.92595834052
106500,17405.84213333333,119616.49524824636
107000,17483.220266666667,120159.13571977684
107500,17567.986133333332,120738.89895835811
108000,17647.125333333333,121278.1611506805
108500,17730.903466666667,121867.41807605296
109000,17810.1472,122393.10539510717
109500,17894.2304,122989.76536437598
110000,17978.4704,123554.65792478426
110500,18051.2352,124058.60308998973
111000,18140.939733333333,124680.24067513549
111500,18219.4944,125207.79784721762
112000,18302.481066666667,125797.25808732942
112500,18386.677333333333,126357.77289889162
113000,18462.545066666666,126889.42909266254
113500,18548.251733333334,127477.08158532277
114000,18628.327466666666,128021.28890809986
114500,18711.6896,128609.09488347782
115000,18790.525866666667,129130.46280561069
115500,18874.61013333333,129728.14985956236
116000,18958.071466666668,130287.233053018
116500,19031.560533333333,130795.56331549452
117000,19121.805866666666,131422.63049762335
117500,19199.149866666667,131940.4510335394
118000,19282.5472,132533.93985564224
118500,19366.872533333335,133094.2092672235
119000,19441.831466666667,133619.25453592528
119500,19528.597333333335,134214.66431898018
120000,19609.242666666665,134763.53545546677
120500,19691.746133333334,135345.10854721797
121000,19771.652266666668,135873.60914860695
121500,19855.7536,136471.2833463064
122000,19937.754666666668,137020.99878675566
122500,20012.0416,137533.2601246186
123000,20102.493866666668,138163.7984440799
123500,20179.931733333335,138681.96480941615
124000,20263.3376,139275.16394994062
124500,20347.109333333334,139831.7918628437
125000,20422.9088,140361.4270516216
125500,20509.544533333334,140956.39107060598
126000,20589.3088,141499.03736451681
126500,20672.112,142081.50405688977
127000,20752.6624,142617.07694577638
127500,20835.32053333333,143203.1050709285
128000,20918.046933333335,143759.4819115277
